country,source,title,description,URL
France,LeMonde,"Dans l’affaire du Fonds Marianne, embarras au sein de l’Etat après la mise en cause de Marlène Schiappa","Face au scandale suscité par l’octroi de dotations publiques dans le cadre du projet créé après l’assassinat de Samuel Paty, la secrétaire d’Etat balaie les accusations. La maire de Paris, Anne Hidalgo, a déposé plainte.",https://www.lemonde.fr/societe/article/2023/04/18/fonds-marianne-embarras-et-flou-au-sein-de-l-etat_6169992_3224.html
France,LeMonde,"Quatre-vingts ans après l’insurrection du ghetto de Varsovie, les survivants du Bund se souviennent","L’organisation juive et socialiste qui résista aux nazis joua un rôle moteur dans l’insurrection du ghetto de Varsovie, en 1943, contre les SS. De rares témoins se souviennent de la place qu’il occupait dans la vie des communautés d’Europe de l’Est.",https://www.lemonde.fr/international/article/2023/04/18/quatre-vingt-ans-apres-l-insurrection-du-ghetto-de-varsovie-les-survivants-du-bund-l-organisation-juive-et-socialiste-qui-resista-aux-nazis-se-souviennent_6169962_3210.html
France,LeMonde,Bernard Cazeneuve veut rassembler la gauche ni Macron ni Mélenchon,L’ancien premier ministre de François Hollande se prépare pour l’élection présidentielle de 2027. Son objectif : fédérer les élus et les électeurs de gauche déçus par le chef de l’Etat et opposés à l’alliance avec la Nupes du leader LFI.,https://www.lemonde.fr/politique/article/2023/04/18/bernard-cazeneuve-veut-rassembler-la-gauche-ni-macron-ni-melenchon_6169956_823448.html
France,LeMonde,Réforme des retraites : « La bienveillance du Conseil constitutionnel est le retour du refoulé autoritaire issu des origines de la Vᵉ République »,"La lecture strictement juridique de la réforme des retraites par le Conseil constitutionnel est le reflet de son histoire, estime Alexandre Viala, professeur de droit public, dans une tribune au « Monde » : celle d’un outil créé en vue de rationaliser le Parlement et de restreindre son influence.",https://www.lemonde.fr/idees/article/2023/04/18/reforme-des-retraites-la-bienveillance-du-conseil-constitutionnel-est-le-retour-du-refoule-autoritaire-issu-des-origines-de-la-v-republique_6169957_3232.html
France,LeMonde,"Emmanuel Macron, dans l’impasse politique, se donne cent jours pour relancer un quinquennat ensablé","Travail, sécurité, santé… Lors d’une allocution, le chef de l’Etat a présenté plusieurs chantiers pour tenter de faire oublier l’impopulaire réforme des retraites.",https://www.lemonde.fr/politique/article/2023/04/18/retraites-dans-l-impasse-politique-emmanuel-macron-se-donne-cent-jours-pour-tourner-la-page_6169953_823448.html
France,LeMonde,"Emmanuel Macron promet une école qui change, et liste des sujets qui fâchent les enseignants","En égrenant, en quelques secondes, les chantiers en cours au sein de l’éducation nationale, le chef de l’Etat a donné l’image d’une école en pleine transformation. Mais les changements font l’objet de crispations dans la communauté éducative.",https://www.lemonde.fr/societe/article/2023/04/18/emmanuel-macron-promet-une-ecole-qui-change-et-liste-des-sujets-qui-fachent-les-enseignants_6169942_3224.html
France,LeMonde,« Désengorger » les urgences d’ici à fin 2024 : les médecins « attendent de voir » comment sera déclinée la promesse,"L’objectif avancé par Emmanuel Macron, lundi, a suscité de premières réactions contrastées, alors que ces services hospitaliers traversent une crise depuis plusieurs années.",https://www.lemonde.fr/societe/article/2023/04/17/desengorger-les-urgences-d-ici-fin-2024-les-medecins-attendent-de-voir-comment-l-engagement-d-emmanuel-macron-sera-decline_6169939_3224.html
France,LeMonde,Allocution d’Emmanuel Macron : ce qu’il faut en retenir,"Le chef de l’Etat a dit regretter qu’un « consensus n’a[it] pas pu être trouvé » sur la réforme des retraites, mais est resté campé sur ses positions.",https://www.lemonde.fr/videos/video/2023/04/17/allocution-d-emmanuel-macron-ce-qu-il-faut-en-retenir_6169936_1669088.html
France,LeMonde,Réforme des retraites : Emmanuel Macron se donne « cent jours » pour agir « au service de la France »,"Le chef de l’Etat a fixé, lundi soir lors d’une allocution télévisée, trois chantiers, à commencer par la construction, avec les partenaires sociaux, d’un « nouveau pacte de la vie au travail » dont les contours restent à définir.",https://www.lemonde.fr/politique/article/2023/04/17/reforme-des-retraites-emmanuel-macron-se-donne-cent-jours-pour-agir-au-service-de-la-france_6169933_823448.html
France,LeMonde,"Réforme des retraites : revivez l’allocution d’Emmanuel Macron, trois jours après la promulgation de la loi","Des opposants à la réforme des retraites se sont rassemblés dans plusieurs villes de France pendant l’allocution d’Emmanuel Macron, lundi soir. A la nuit tombée, des manifestations spontanées ont donné lieu à des incidents, notamment à Lyon.",https://www.lemonde.fr/politique/live/2023/04/17/allocution-d-emmanuel-macron-en-direct-des-corteges-spontanes-defilent-dans-plusieurs-villes-2000-personnes-recensees-a-paris_6169902_823448.html
